jahr	woche	altersgruppe	tote100kWeighted	baseline	excess
2020	30	70-75	2.040685510932015	2.4310576043260133	-0.16057706436052355
2020	30	75-80	2.4970214952033256	2.5054964407737	-0.0033825414526461595
2020	30	80-85	2.8321805391662793	3.135336385658529	-0.09669005465535596
2020	30	85	5.994241833366987	6.59127806833378	-0.0905797371582776
2020	31	0-30	0.18114011569907074	0.18231727193406697	-0.006456635855224602
2020	31	30-35	0.0499131337264347	0.057476986004151485	-0.13159792820678617
2020	31	35-40	0.08471120532252126	0.0848486291156442	-0.001619634807954795
2020	31	40-45	0.15274668038415154	0.17924087209355788	-0.14781333855359302
2020	31	45-50	0.30917757970356596	0.32081134540466705	-0.036263573180139286
2020	31	50-55	0.48077710625006936	0.4874647731706059	-0.013719282476635342
2020	31	55-60	0.6700427112163464	0.6975608187833863	-0.03944904419235318
2020	31	60-65	0.9729265741353288	0.9541181668042894	0.01971286994150412
2020	31	65-70	1.2677883671789782	1.3094619976171864	-0.03182500180535308
2020	31	70-75	2.160907164899309	2.3742958906967053	-0.08987452938512241
2020	31	75-80	2.584719449947059	2.433384049459615	0.06219133413036526
2020	31	80-85	2.818657743395865	3.034684121865693	-0.07118578731582037
2020	31	85	6.347232928577071	6.497026835449731	-0.023055762376621103
2020	32	0-30	0.1564952019985169	0.18280295912310568	-0.1439131907425647
2020	32	30-35	0.04354124431454942	0.05889005099666145	-0.26063497012393777
2020	32	35-40	0.07467961521853847	0.08398660823834156	-0.11081520274507595
2020	32	40-45	0.19015403068231113	0.164920541466408	0.15300391929068957
2020	32	45-50	0.35063155687052455	0.3195976801464593	0.0971029473988787
2020	32	50-55	0.4747972914957153	0.4567495586267018	0.03951341063859415
2020	32	55-60	0.6343599632817479	0.6893879713846829	-0.07982153792501989
2020	32	60-65	0.9023515894830252	0.9711221446366791	-0.07081555655327243
2020	32	65-70	1.317443411560155	1.2974678127677337	0.0153958337893636
2020	32	70-75	2.2179353853709736	2.2957602420283236	-0.033899383407995254
2020	32	75-80	2.5017619251894736	2.4473413907802257	0.02223659298791092
2020	32	80-85	2.8997945180183544	2.941983951865675	-0.014340470423221063
2020	32	85	6.370828590021597	6.305730039998504	0.010323713449538863
2020	33	0-30	0.1983915552894584	0.1881814831353071	0.05425651867569781
2020	33	30-35	0.06478087568750035	0.057048338610996986	0.13554359802185
2020	33	35-40	0.10143052216249254	0.08111166130269398	0.2505048045307845
2020	33	40-45	0.199505868256851	0.17464593001367668	0.14234479006311518
2020	33	45-50	0.37826754164849696	0.3093606838915911	0.22273954430826381
2020	33	50-55	0.4903448098570359	0.4731385055861378	0.03636631571463922
2020	33	55-60	0.7057254591509446	0.6622367203346083	0.06566947661005984
2020	33	60-65	1.0455179869205555	0.9620194411603457	0.08679507106373818
2020	33	65-70	1.437883306442158	1.2707762804490363	0.13149995680913507
2020	33	70-75	2.3689831044580867	2.2725892339850353	0.042415879223374864
2020	33	75-80	2.8561090666540174	2.3863036760534073	0.19687577709204152
2020	33	80-85	3.3452016037063963	2.962481732756771	0.129188938692115
2020	33	85	7.206115005157762	6.251470130899557	0.15270725993548595
2020	34	0-30	0.17128215021884918	0.1815803117123329	-0.056714086435750266
2020	34	30-35	0.0361073733340166	0.05981435895688394	-0.39634271830876056
2020	34	35-40	0.07690885746386798	0.08175976552931019	-0.05933123748628166
2020	34	40-45	0.17612627432050126	0.17017546563001185	0.034968664069516375
2020	34	45-50	0.2953595873145798	0.3191339369237876	-0.07449646326672354
2020	34	50-55	0.39705969968911203	0.47349470996721976	-0.1614273795865625
2020	34	55-60	0.6868928977410178	0.6761807596248278	0.015842122041646922
2020	34	60-65	0.916466586413486	0.9703432344628519	-0.05552328921960292
2020	34	65-70	1.31533043094819	1.252860050417994	0.04986221765899046
2020	34	70-75	2.2271832049069196	2.221613750450129	0.002506940936813029
2020	34	75-80	2.5171683226444537	2.331216356937303	0.07976606939711517
2020	34	80-85	2.905710741167911	2.911961688232581	-0.0021466446794030647
2020	34	85	6.462379756426351	6.172708424475108	0.046927752297950986
2020	35	0-30	0.17990787001404307	0.18523652844155816	-0.028766779815765475
2020	35	30-35	0.050975115295082245	0.04998641390982915	0.019779402199898266
2020	35	35-40	0.06910650960521471	0.08044075547901308	-0.1409017830116659
2020	35	40-45	0.13560164483082843	0.1634941682458718	-0.17060255857626072
2020	35	45-50	0.24008761775863507	0.30573262769976917	-0.2147137858167948
2020	35	50-55	0.4269587734608825	0.4728564609990741	-0.09706473596917065
2020	35	55-60	0.6422894628227699	0.6716942671919041	-0.04377706615252852
2020	35	60-65	0.9033598035494868	0.9404770363691858	-0.03946638927303758
2020	35	65-70	1.2508845222832585	1.2617161299923687	-0.00858482145993944
2020	35	70-75	1.9990703230202589	2.3089756117157365	-0.13421765354428994
2020	35	75-80	2.4081384329630553	2.352366565964259	0.023708833396012263
2020	35	80-85	2.7392113182446765	2.965153384061528	-0.07619911571230986
2020	35	85	6.152804678274191	6.2381105320994426	-0.013674950673972952
2020	36	0-30	0.15772744768354457	0.16694714241375927	-0.05522523235147536
2020	36	30-35	0.04354124431454942	0.05648026602992888	-0.22908924877448478
2020	36	35-40	0.07245037297320897	0.08686087929108781	-0.1659032977272359
2020	36	40-45	0.17300899512898799	0.1597785129013353	0.08280514061250921
2020	36	45-50	0.2815415949255936	0.3140505057632432	-0.10351491317819261
2020	36	50-55	0.4580538101835238	0.4746186342942595	-0.034901335332876204
2020	36	55-60	0.6730162735442295	0.685867376290269	-0.018737008334685168
2020	36	60-65	0.916466586413486	0.9196322277272069	-0.003442290535581316
2020	36	65-70	1.284692212074698	1.242485979609382	0.03396918207365607
2020	36	70-75	2.153200648619354	2.2446630543643087	-0.04074660807871544
2020	36	75-80	2.4472469803487744	2.2998149130839787	0.06410605759012755
2020	36	80-85	2.76034068663595	2.879835851330003	-0.04149374160991359
2020	36	85	6.008399230233701	6.029078952460689	-0.003429996918276834
2020	37	0-30	0.17744337864398768	0.1783900038409901	-0.0053064923853368695
2020	37	30-35	0.061594930981557716	0.057692311669129595	0.0676453967525168
2020	37	35-40	0.08248196307719174	0.08261731288359343	-0.0016382741301740333
2020	37	40-45	0.15586395957566485	0.17875726633305994	-0.1280692372792296
2020	37	45-50	0.328177319238422	0.32641521172773535	0.005398362108676613
2020	37	50-55	0.44848610657655724	0.47717630201332994	-0.06012493771321281
2020	37	55-60	0.6115626521013102	0.6691259404534632	-0.08602758445314884
2020	37	60-65	0.9285651552110238	0.9225422973497853	0.006528543871148873
2020	37	65-70	1.2857487023806802	1.264060068643872	0.017157913832430705
2020	37	70-75	2.160907164899309	2.247701362943561	-0.03861464849164298
2020	37	75-80	2.520723645134064	2.364898977378167	0.06589062334013573
2020	37	80-85	2.891342770661845	2.9259293207406847	-0.011820705932187203
2020	37	85	6.143366413696381	6.122263863621741	0.003446854063254401
2020	38	0-30	0.16388867610868305	0.18499310414233672	-0.11408224177597226
2020	38	30-35	0.06478087568750035	0.059975577182663144	0.08012092139108673
2020	38	35-40	0.08916968981318027	0.07985819515441978	0.11660036444293653
2020	38	40-45	0.16677443674596137	0.1579234835569932	0.05604583301744315
2020	38	45-50	0.3005413344604496	0.31655334270200786	-0.050582338208418065
2020	38	50-55	0.4759932544465861	0.48047521041783625	-0.00932817317953305
2020	38	55-60	0.6690515237737186	0.6698433334968017	-0.0011820819637774482
2020	38	60-65	0.9174748004799474	0.9527053124604693	-0.036979443191657135
2020	38	65-70	1.2508845222832585	1.2532530640526205	-0.0018899150038403922
2020	38	70-75	2.116209370475571	2.2757045233094764	-0.0700860551975162
2020	38	75-80	2.6866386946492358	2.3417183056969377	0.14729371509509703
2020	38	80-85	2.8719037517418733	2.8873692330624428	-0.005356253416943901
2020	38	85	6.41330078062174	6.207850859235594	0.033095176743895616
2020	39	0-30	0.18237236138409846	0.17717626757901786	0.029327256274676916
2020	39	30-35	0.054161060001024885	0.05094966629890687	0.06303071119794401
2020	39	35-40	0.07690885746386798	0.07228450811979528	0.06397427975035641
2020	39	40-45	0.16833307634171804	0.16507555849622718	0.019733495831639525
2020	39	45-50	0.3160865758980591	0.30768045191240884	0.027320955664883684
2020	39	50-55	0.4616416990361362	0.46608458468921043	-0.009532359144717839
2020	39	55-60	0.6373335256096312	0.6973250990147383	-0.08603099686196602
2020	39	60-65	0.9325980114768696	0.9285188656478667	0.004393174958439605
2020	39	65-70	1.353364081963559	1.2502625798269018	0.08246387902846108
2020	39	70-75	2.2287245081629106	2.2586008205554284	-0.013227796660930435
2020	39	75-80	2.5385002575821183	2.386263609799664	0.06379707889659136
2020	39	80-85	2.915007663260071	2.9984688950388807	-0.02783461649940755
2020	39	85	6.243412018221164	6.256660568787434	-0.0021175114776663673
2020	40	0-30	0.1564952019985169	0.17354843939945494	-0.0982621189792825
2020	40	30-35	0.052037096863729794	0.05133799551190046	0.013617620728243685
2020	40	35-40	0.08471120532252126	0.07464684167406463	0.13482638277452264
2020	40	40-45	0.1636571575544481	0.16956826431107505	-0.034859746784828505
2020	40	45-50	0.29017784016870996	0.33886874904402975	-0.14368663092327028
2020	40	50-55	0.4353305141169782	0.4889342594537733	-0.10963385015539717
2020	40	55-60	0.7037430842656892	0.7144428403615068	-0.014976364085898863
2020	40	60-65	0.9618362194042527	0.9584345122019909	0.003549232794681334
2020	40	65-70	1.2329241870815562	1.2638440865408807	-0.02446496350982008
2020	40	70-75	2.2179353853709736	2.3246403349145104	-0.04590170270252192
2020	40	75-80	2.579979019960911	2.3908230407256044	0.07911751560579683
2020	40	80-85	2.974169894755636	2.9659470576746996	0.0027724153267196794
2020	40	85	6.379323028141625	6.3237907561084	0.00878148474150331
2020	41	0-30	0.1589596933685723	0.1874020305154987	-0.1517717661259499
2020	41	30-35	0.04460322588319697	0.05579557984541358	-0.20059571014811528
2020	41	35-40	0.07467961521853847	0.09057995166447458	-0.17553924630953643
2020	41	40-45	0.1932713098738244	0.15828026154604866	0.22107019527255312
2020	41	45-50	0.2815415949255936	0.3121996724023051	-0.09820022308417109
2020	41	50-55	0.4747972914957153	0.4785465879732686	-0.007834757517407476
2020	41	55-60	0.6918488349541564	0.7043612066563248	-0.017764140875341505
2020	41	60-65	0.9114255160811786	0.9848010738513097	-0.07450799934973429
2020	41	65-70	1.3470251401276643	1.3208684976033378	0.01980260909529341
2020	41	70-75	2.2379723276988557	2.3341424281318544	-0.04120147051607692
2020	41	75-80	2.4792448827552716	2.5096356378706353	-0.012109628448354948
2020	41	80-85	2.9479694779504575	3.117918649729187	-0.0545072501469821
2020	41	85	6.295322473399118	6.673592632161522	-0.05668163755447653
2020	42	0-30	0.13801151672310152	0.18133714554495645	-0.2389230771867079
2020	42	30-35	0.04885115215778715	0.05617563064844944	-0.13038533624124882
2020	42	35-40	0.0791380997091975	0.0821002949191696	-0.036080201817648594
2020	42	40-45	0.16209851795869143	0.17222194932278423	-0.05878130751568211
2020	42	45-50	0.3039958325576962	0.3135526483114469	-0.030479142195788733
2020	42	50-55	0.4520739954291697	0.4868932640123459	-0.07151314498837125
2020	42	55-60	0.6888752726262732	0.703993525234233	-0.021474988144144613
2020	42	60-65	0.9809922866670208	0.9575523911045813	0.024478969276449103
2020	42	65-70	1.3079349988063125	1.3033453016856216	0.003521474404944769
2020	42	70-75	2.3350744328262856	2.3800279319521787	-0.018887803173394113
2020	42	75-80	2.608421599877798	2.4857531360248037	0.0493486107189085
2020	42	80-85	2.8710585770062225	3.1036517084623645	-0.0749417632210333
2020	42	85	6.463323582884132	6.626353639563407	-0.024603283426632205
2020	43	0-30	0.1725143959038769	0.17062014279042656	0.01110216579631551
2020	43	30-35	0.054161060001024885	0.06186961107367613	-0.12459349491419436
2020	43	35-40	0.09920127991716304	0.08481392438496653	0.16963435705312913
2020	43	40-45	0.16209851795869143	0.17144860712508847	-0.05453581293649845
2020	43	45-50	0.3074503306549427	0.30890545378149936	-0.004710577650033687
2020	43	50-55	0.4437022547730739	0.47292008109386	-0.0617817417547708
2020	43	55-60	0.7364522698724043	0.7019795051123024	0.049107936213304226
2020	43	60-65	0.9870415710657896	0.9945310519481918	-0.007530665701921513
2020	43	65-70	1.3956236942028584	1.3039751050058157	0.07028400223686315
2020	43	70-75	2.3828548337620052	2.34007181228429	0.018282781431375073
2020	43	75-80	2.6451599322704427	2.45490575375909	0.07749958556251091
2020	43	80-85	3.0198093304807867	3.1449588579018637	-0.03979369304200364
2020	43	85	6.8531239099476755	6.64578717795532	0.0311982202319252
2020	44	0-30	0.17374664158890457	0.17184219231824988	0.011082547568571854
2020	44	30-35	0.04672718902049206	0.05295081155319994	-0.11753592343820773
2020	44	35-40	0.09028431093584502	0.08595753862156316	0.050336158801974396
2020	44	40-45	0.14339484280961165	0.1759875126741613	-0.18519876421513248
2020	44	45-50	0.31781382494668237	0.314121027809668	0.011755969228688157
2020	44	50-55	0.4616416990361362	0.4804199540146336	-0.039087167012062496
2020	44	55-60	0.6303952135112371	0.7007973296805157	-0.1004600234441162
2020	44	60-65	0.9719183600688674	0.9801172115373904	-0.008365174462820035
2020	44	65-70	1.3692114365532964	1.281806824633517	0.0681885992803708
2020	44	70-75	2.3828548337620052	2.325304084689458	0.024749773352861437
2020	44	75-80	2.6463450397669797	2.4829330059182686	0.06581411317148134
2020	44	80-85	3.19476050076053	3.1231025532411536	0.022944474700329565
2020	44	85	6.796494322480817	6.585608680393806	0.03202219450342447
2020	45	0-30	0.15403071062846152	0.18231056252901018	-0.15511910834046505
2020	45	30-35	0.04885115215778715	0.056706657194397755	-0.13852879759215775
2020	45	35-40	0.08248196307719174	0.08546315064979314	-0.03488272489294908
2020	45	40-45	0.16677443674596137	0.15516224234763923	0.07483904732637958
2020	45	45-50	0.26599635348798417	0.30799198455093396	-0.13635299997881856
2020	45	50-55	0.4580538101835238	0.49074740616533374	-0.06662000770880361
2020	45	55-60	0.7106813963640833	0.7163054071251075	-0.007851414641132037
2020	45	60-65	0.9991401398633274	0.991692540411506	0.007509988376771526
2020	45	65-70	1.3818893202250861	1.3380552915685888	0.032759504732507105
2020	45	70-75	2.4013504728338964	2.3726165125765144	0.01211066352487733
2020	45	75-80	2.7470791769726195	2.53937790679248	0.08179218604074934
2020	45	80-85	3.1051719787815313	3.168886992476292	-0.020106432904056115
2020	45	85	7.12777740916194	6.801563867864817	0.047961549378132906
2020	46	0-30	0.1564952019985169	0.18400441991922173	-0.14950302787716407
2020	46	30-35	0.04141728117725433	0.05490085698299287	-0.24559863992497366
2020	46	35-40	0.08248196307719174	0.08447756679176459	-0.023622883451318688
2020	46	40-45	0.15586395957566485	0.16900535622960866	-0.07775727910120245
2020	46	45-50	0.33163181733566854	0.31692391991090263	0.046408290762340654
2020	46	50-55	0.4759932544465861	0.4819351291233641	-0.01232920017178718
2020	46	55-60	0.6670691488884631	0.7267994384430526	-0.08218263030382011
2020	46	60-65	0.9850251429328667	0.9847853817855435	0.00024346538013020336
2020	46	65-70	1.45161768041993	1.3213431104623923	0.09859253734024409
2020	46	70-75	2.4737917258654707	2.413288229163119	0.025070978249180476
2020	46	75-80	2.7577451444414516	2.527837776766995	0.09095020645213192
2020	46	80-85	3.433099776214094	3.2166776627396616	0.06728125605538748
2020	46	85	7.342026015078222	6.795073587106215	0.08049249518207713
2020	47	0-30	0.16265643042365535	0.1803661004138996	-0.0981873531090629
2020	47	30-35	0.05947096784426262	0.057187355154945906	0.03993212630885612
2020	47	35-40	0.08248196307719174	0.08086610762746174	0.01998186257676715
2020	47	40-45	0.199505868256851	0.16741598704038446	0.19167752007295302
2020	47	45-50	0.2970868363632031	0.3072170230359808	-0.032974040867492116
2020	47	50-55	0.4771892173974569	0.4786749581772053	-0.0031038615126349756
2020	47	55-60	0.7176197084624775	0.7005784173179526	0.02432460196213948
2020	47	60-65	1.0061976383285578	0.9832459303884165	0.023342794748282936
2020	47	65-70	1.3523075916575766	1.3000844573491883	0.04016903210647471
2020	47	70-75	2.4260113249297515	2.4123157940577533	0.005677337480330946
2020	47	75-80	2.979360246293859	2.5315217172363353	0.17690487346339223
2020	47	80-85	3.425493203593235	3.2647914173043673	0.04922268094589466
2020	47	85	7.6242301259547345	6.973593394030063	0.09330006714783035
2020	48	0-30	0.14294049946321227	0.16451666733838283	-0.1311488265854064
2020	48	30-35	0.04672718902049206	0.05404307323101053	-0.13537135793973554
2020	48	35-40	0.081367341954527	0.08867085416111746	-0.0823665484638253
2020	48	40-45	0.14962940119263826	0.16878956296267983	-0.11351508608549432
2020	48	45-50	0.34890430782190124	0.33485247466604773	0.04196425058488096
2020	48	50-55	0.48077710625006936	0.4916107944497517	-0.02203712433086058
2020	48	55-60	0.7364522698724043	0.7188785272929247	0.02444605300099445
2020	48	60-65	1.0354358462559408	1.0121412335482443	0.023015180031775717
2020	48	65-70	1.4283748936883154	1.3423776053247802	0.06406341108672531
2020	48	70-75	2.5708938309929006	2.385156142863949	0.07787233916934655
2020	48	75-80	3.014913471189967	2.593630727175084	0.16242973203580657
2020	48	80-85	3.670593876932006	3.2926388241728914	0.1147878868415082
2020	48	85	8.205627223947817	6.945930063007043	0.18135759351360692
2020	49	0-30	0.18976583549426457	0.1813368150883516	0.046482675907846716
2020	49	30-35	0.05628502313831998	0.06003326606726493	-0.062436098758065106
2020	49	35-40	0.11369135451180484	0.08863960240919302	0.2826248248154781
2020	49	40-45	0.18547811189504115	0.1774799756713574	0.04506500631087551
2020	49	45-50	0.32472282114117546	0.3174835995990769	0.022801875596850874
2020	49	50-55	0.4736013285448445	0.48478390694786117	-0.02306714031292989
2020	49	55-60	0.7186108959051051	0.7297084758100517	-0.015208237635758848
2020	49	60-65	1.0515672713193243	1.006900031953152	0.04436114604101071
2020	49	65-70	1.5371933952045111	1.35290987762273	0.13621270760887305
2020	49	70-75	2.8760718756791084	2.508190056102758	0.14667222632561083
2020	49	75-80	3.1097220709129223	2.6351642893230305	0.18008660162581558
2020	49	80-85	3.9461208407542103	3.334481386764942	0.18342866042586325
2020	49	85	8.6926416761628	7.190343741510114	0.20893270039092382
2020	50	0-30	0.16019193905359996	0.18109257662609077	-0.11541410455297241
2020	50	30-35	0.04672718902049206	0.05574712906797401	-0.161800978781951
2020	50	35-40	0.08471120532252126	0.09072372954553584	-0.06627289522965207
2020	50	40-45	0.20106450785260763	0.15853408186154777	0.26827307725668015
2020	50	45-50	0.35063155687052455	0.32472013654704207	0.07979616108509702
2020	50	50-55	0.5130681059235814	0.47835637425377453	0.07256458476999805
2020	50	55-60	0.7552848312823311	0.706844081669016	0.06853102525656829
2020	50	60-65	1.0918958339777838	1.0040691068486862	0.08747079910141387
2020	50	65-70	1.5192330600028088	1.3721579188221316	0.10718528761392676
2020	50	70-75	2.86220014637519	2.5084705665032265	0.14101404441235177
2020	50	75-80	3.3621499676752893	2.6567599416986885	0.26550762637801073
2020	50	80-85	4.142201379425227	3.370180039627755	0.22907421286690188
2020	50	85	9.545860793996804	7.141666847524625	0.3366432511907911
2020	51	0-30	0.13061804261293536	0.18526239550031873	-0.29495652768502256
2020	51	30-35	0.06053294941291017	0.04758926406719509	0.2719875080950791
2020	51	35-40	0.10700362777581632	0.08217531415345991	0.3021383474846264
2020	51	40-45	0.18547811189504115	0.16574275192828716	0.1190722353596072
2020	51	45-50	0.2970868363632031	0.3218183729448603	-0.0768493618165631
2020	51	50-55	0.4759932544465861	0.47520575381157204	0.0016571782405780944
2020	51	55-60	0.756276018724959	0.7229377561614072	0.04611498331553254
2020	51	60-65	1.145331179500242	1.0505032154214076	0.09026908503159081
2020	51	65-70	1.5636056528540732	1.4010630470136927	0.11601376982058964
2020	51	70-75	2.9685500710385653	2.5235691090485513	0.17633000831817247
2020	51	75-80	3.4356266324605795	2.6887736050697	0.27776716715110683
2020	51	80-85	4.303629753934556	3.436520545845704	0.2523218460419423
2020	51	85	9.891301277544642	7.335078722776558	0.34849285895604853
2020	52	0-30	0.18114011569907074	0.17349931434675053	0.04403937491677645
2020	52	30-35	0.054161060001024885	0.050295120523684664	0.07686510017447312
2020	52	35-40	0.10143052216249254	0.08578836718779084	0.18233421951557838
2020	52	40-45	0.19171267027806774	0.17008020958731457	0.12718975795739285
2020	52	45-50	0.2953595873145798	0.3017911677329005	-0.021311360655898892
2020	52	50-55	0.4759932544465861	0.47368241553832674	0.004878456181729218
2020	52	55-60	0.7632143308233531	0.70188564865409	0.08737702827642191
2020	52	60-65	1.136257252902089	0.985114246551794	0.15342688107429403
2020	52	65-70	1.5593796916301432	1.3579563120066531	0.14832832090588144
2020	52	70-75	3.053321750118067	2.4395476254449777	0.25159341767764665
2020	52	75-80	3.528065017190461	2.588174737835819	0.3631479225937271
2020	52	80-85	4.482806797892553	3.360838907964145	0.33383566444368773
2020	52	85	10.323573795208329	7.386308947542259	0.3976634159939143
2021	01	0-30	0.1471967953959891	0.189138676940049	-0.22175200875151602
2021	01	30-35	0.05339685616879677	0.05615400014998153	-0.04909968967163003
2021	01	35-40	0.07954703444725396	0.07986050493668526	-0.003925225487615203
2021	01	40-45	0.181732109302775	0.19269469359497632	-0.056890950589659206
2021	01	45-50	0.32840303029723517	0.3606280424332175	-0.08935803194492253
2021	01	50-55	0.55111540838409	0.5346601749521188	0.030776994814406766
2021	01	55-60	0.7882577441283402	0.749554658968479	0.05163477365763236
2021	01	60-65	1.1748866079735396	1.0574410916217274	0.11106577688568331
2021	01	65-70	1.5626611693642833	1.3737493520802215	0.13751549145264308
2021	01	70-75	2.777482626597531	2.658763809125464	0.04465188561112421
2021	01	75-80	3.668434800511129	2.7565090051572425	0.3308263436280219
2021	01	80-85	4.2783907180476675	3.3790820937470514	0.2661399159152644
2021	01	85	9.36155151668648	7.71150026931983	0.21397279254873047
2021	02	0-30	0.1533815346983416	0.1891356425765213	-0.1890395030313451
2021	02	30-35	0.0544647932921727	0.06598688041821757	-0.17461178726769855
2021	02	35-40	0.0850711340616466	0.07794068207530562	0.09148562466327403
2021	02	40-45	0.19242223337940884	0.19513313713628028	-0.013892585322287654
2021	02	45-50	0.44441497034788885	0.3613882145015808	0.22974394989835734
2021	02	50-55	0.5361867742969364	0.525017562857481	0.02127397677644427
2021	02	55-60	0.7951549993894631	0.7636173996746998	0.041300263362514134
2021	02	60-65	1.1397279064880472	1.0827192177726437	0.052653252828264385
2021	02	65-70	1.6000652930990666	1.3916816417113602	0.14973514426148182
2021	02	70-75	2.8110870981450025	2.7070716121446794	0.038423618176069096
2021	02	75-80	3.649140788586982	2.786715699649476	0.3094772419899112
2021	02	80-85	4.213729901150222	3.4843694259117135	0.20932352058153691
2021	02	85	9.04414999988665	7.825120926940437	0.15578405552166275
2021	03	0-30	0.16080322186116458	0.17672031208424452	-0.090069387244473
2021	03	30-35	0.059804478909052376	0.058063945891764966	0.029976140797111528
2021	03	35-40	0.07954703444725396	0.08094716189380521	-0.017296807124480562
2021	03	40-45	0.17867778813802246	0.17637119469685175	0.013078062124233458
2021	03	45-50	0.38908619893911556	0.37370708929071056	0.04115284427061394
2021	03	50-55	0.5523594612246862	0.5245105758439002	0.05309499305324605
2021	03	55-60	0.757712756543367	0.7369604118277118	0.028159375161262767
2021	03	60-65	1.1045692050025548	1.0549993782665958	0.046985645448819335
2021	03	65-70	1.596948282787835	1.3840811746760058	0.15379669343574331
2021	03	70-75	2.7833268825188306	2.6993325079903756	0.03111672025577472
2021	03	75-80	3.5771098107368333	2.8789493505753354	0.24250529451724323
2021	03	80-85	4.102645933659739	3.452505962241461	0.18830958687068833
2021	03	85	8.93745287983247	7.843961405598367	0.13940551434300286
2021	04	0-30	0.181831335489163	0.1917959802710311	-0.05195439845916916
2021	04	30-35	0.061940353155804255	0.057970657095145595	0.06847767921870052
2021	04	35-40	0.07954703444725396	0.07554984880092278	0.05290792383799392
2021	04	40-45	0.181732109302775	0.1798349985837691	0.01054917415378509
2021	04	45-50	0.3087702404425091	0.34965888472644363	-0.11693866814202025
2021	04	50-55	0.5660440424712437	0.5007911455542369	0.13029962190084254
2021	04	55-60	0.7567274343632064	0.7582367514517829	-0.001990561768058119
2021	04	60-65	1.0205789736761006	1.0782900021422588	-0.05352087875386269
2021	04	65-70	1.5553881453047422	1.3773367862515817	0.12927220185393207
2021	04	70-75	2.7234232593255117	2.726093836647342	-0.000979635141655666
2021	04	75-80	3.306993643798777	2.8603312107725047	0.15615759159081422
2021	04	80-85	3.8705301806945482	3.529239834732772	0.09670364212797078
2021	04	85	8.255129280158263	7.981006421454805	0.03434690366449922
2021	05	0-30	0.16822490902398754	0.19035880623803272	-0.11627461661199967
2021	05	30-35	0.06407622740255611	0.057778691707460375	0.10899408603747607
2021	05	35-40	0.09059523367603924	0.07504659873701403	0.20718640419017964
2021	05	40-45	0.19242223337940884	0.18854049071043316	0.020588376822129772
2021	05	45-50	0.33375742753034227	0.37364734169335667	-0.10675819071061687
2021	05	50-55	0.5710202538336282	0.5319595694464667	0.07342791939584115
2021	05	55-60	0.7518008234624044	0.7850424265049373	-0.04234370260793008
2021	05	60-65	1.0664806117266046	1.0749050686939894	-0.007837396261997864
2021	05	65-70	1.5273350525036546	1.4397527609976593	0.060831480153096695
2021	05	70-75	2.5583230295488044	2.8189544759695977	-0.09245677737706193
2021	05	75-80	3.2786957596433615	2.991361714061976	0.0960545975535716
2021	05	80-85	3.569608686671819	3.628615710458754	-0.016261579758049094
2021	05	85	7.849859546843226	8.266399029587447	-0.0503894720365331
2021	06	0-30	0.13482731679128412	0.19914525244658346	-0.32296996722305127
2021	06	30-35	0.04912510767529303	0.06327774902353053	-0.22365905182522672
2021	06	35-40	0.07512775475573985	0.08731130038780521	-0.13954145199934553
2021	06	40-45	0.1771506275556462	0.18614091858754236	-0.048298305929268426
2021	06	45-50	0.36231421277358006	0.3606795576075484	0.00453215362931747
2021	06	50-55	0.5262343515721672	0.5456767167960281	-0.03562982371323786
2021	06	55-60	0.7271677689583937	0.778176015001151	-0.0655484685462604
2021	06	60-65	1.08503659306617	1.0793188288484423	0.005297567377591461
2021	06	65-70	1.508632990636263	1.4218513417531415	0.061034263101035435
2021	06	70-75	2.476503446650613	2.836140604472633	-0.1268051228683329
2021	06	75-80	3.1552140833288216	2.945225455089923	0.07129798089854122
2021	06	80-85	3.521527566414744	3.6753569417109206	-0.041854268234575165
2021	06	85	7.415001536538377	8.25918952661732	-0.10221196490991458
2021	07	0-30	0.1422490039541071	0.19550258242989432	-0.27239322270785615
2021	07	30-35	0.039513673564909604	0.05940023422220837	-0.3347892633370062
2021	07	35-40	0.0773373946014969	0.0859559008756022	-0.10026660399474208
2021	07	40-45	0.181732109302775	0.19634820053079569	-0.07443964950281412
2021	07	45-50	0.3676686100066872	0.3550864675348417	0.035434024166552947
2021	07	50-55	0.5162819288473981	0.5387661130968175	-0.04173273653047849
2021	07	55-60	0.7419476016608002	0.7688531981502822	-0.034994452197391945
2021	07	60-65	1.050854522177497	1.1302148625505128	-0.07021703837262094
2021	07	65-70	1.4473317878487013	1.455341732067627	-0.005503823632918015
2021	07	70-75	2.5086468542177593	2.8920705745934208	-0.13257758083222593
2021	07	75-80	3.0870419078635023	3.06241454587325	0.008041811982456348
2021	07	80-85	3.4419450225409642	3.752486345536795	-0.08275615002974979
2021	07	85	7.187261465162228	8.528673395232081	-0.15728260045926534
2021	08	0-30	0.17069880474492852	0.188159332076887	-0.09279649932443235
2021	08	30-35	0.043785422058413355	0.05632394105724854	-0.2226143761156706
2021	08	35-40	0.08617595398452513	0.08388543656126073	0.027305304915373085
2021	08	40-45	0.17256914580851743	0.19323142924814146	-0.10693024173148458
2021	08	45-50	0.3141246376756162	0.38472183413263117	-0.18350192319128134
2021	08	50-55	0.5050854532820328	0.5388741815773029	-0.06270244418904869
2021	08	55-60	0.644400705824918	0.7891060127055528	-0.18337879137999946
2021	08	60-65	0.9903034251747044	1.1450272611421475	-0.1351267705304312
